Reward,A1,A2
-4.639985041783595,0.09999993259879221,-0.014019749640031848
-4.68132281512798,0.09999998213501439,-0.021798712506627464
-4.732552728737841,0.09999992689621826,-0.02573320403379606
-4.79356221684328,0.09999948098057612,-0.026829493339842678
-4.863032977366233,0.09999989653969497,-0.02540274602344586
-4.933036691041579,0.04503388517662631,-0.021298610759418985
-4.988626014372045,-0.019818117146529743,-0.010656791123934153
-5.025256102930833,-0.07915508746026137,0.0003803473991441172
-5.062014906903528,-0.09999990421021758,0.011938022946496688
-5.09749765283411,-0.09999940183353387,0.02217580163948064
-5.12444789340341,-0.09999983347733253,0.03661056778376676
-5.132886803431393,-0.09999970668132843,0.050999792265291895
-5.127206077514198,-0.09999949394053535,0.06729300233874466
-5.118263820345733,-0.09999995468047262,0.08613184400787724
-5.111505433245569,-0.09999916694960968,0.09993477004595143
-5.11453907761306,-0.09999950340670224,0.09999743557462341
-5.129768209025287,-0.0999991364906359,0.09999822885240642
-5.159894092170823,-0.09999922316064516,0.09999937070428296
-5.200097183967022,-0.03278481110004114,0.09999954489594522
-5.238632785399443,0.03086926682743115,0.09999831773915956
-5.278183461255836,0.08947611411539404,0.09708472234178617
-5.3256696296373205,0.09999920938729165,0.08378110112237988
-5.371587902965992,0.09999870286076983,0.07284691959677951
-5.4103705669929605,0.09999980682840072,0.05585698070352211
-5.440995696126062,0.09999917449411193,0.035150106248457824
-5.465440568501448,0.09999986648475515,0.016061388896057842
-5.490059118153963,0.09999967983678806,0.00048044483712484667
-5.518336436971234,0.0999999388386668,-0.0021850151432439586
-5.555931719199217,0.09999982460362945,-0.0112634074646094
-5.603269171198065,0.09999986723729039,-0.019197141913388317
-5.655905341963316,0.09999986220943674,-0.02507073902062536
-5.708606076830571,0.09999991637228137,-0.028350185073253615
-5.756134671775973,0.0999984566178903,-0.02946934042441006
-5.794886572061126,0.08824887976910846,-0.0284844496833521
-5.8102460198134676,0.006124926466100641,-0.02367149754683796
-5.796094225154058,-0.05675356898009461,-0.012221837132106046
-5.767681041874853,-0.09999612556487895,-0.0013458507500391321
-5.743081961271346,-0.09999687644434609,0.006454792935199673
-5.724651194253699,-0.0999992938465605,0.018413616028276188
-5.706905063380177,-0.09999894447990312,0.0388260389506867
-5.685919007921982,-0.09999925635513107,0.054001790505456046
-5.663286477644341,-0.09999985008880774,0.07317692339348542
-5.645204651090838,-0.09999857139554048,0.09070619837034384
-5.6308795292813825,-0.09999967839812202,0.09999566280202808
-5.619283151090523,-0.09999993179169969,0.09999979897855471
-5.613135024854385,-0.09999322522215144,0.09999680264840409
-5.60880644566553,-0.03810920236069589,0.09999982580508616
-5.598687132601367,0.02455591780140694,0.09999688044633356
-5.59285663889482,0.08165802527357158,0.08667944239851456
-5.597843236917446,0.09999732353436068,0.0736207048638477
-5.60883122495138,0.09999997133523675,0.06021682417833242
-5.6164990455352966,0.09999975613071951,0.041716191993828665
-5.618358900365266,0.0999999250087999,0.020411273939402074
-5.617331127907821,0.09999956531977677,0.0009157119789754712
-5.6215295190401395,0.09999993194445483,-0.005159546409570824
-5.640505709839006,0.09999990131787928,-0.015049317325691801
-5.6745817313732045,0.09999988273085614,-0.023234037983011564
-5.71660218503819,0.0999998972045419,-0.029683043089656195
-5.759209415547246,0.09999991352140616,-0.03363853329659317
-5.796512742369715,0.09999932730984905,-0.035933263899208166
-5.825007446237618,0.09999971076520443,-0.03697004416492778
-5.841916869300421,0.0997067215154754,-0.03580417777407772
-5.839277466774183,0.017406221387724054,-0.032114367825235336
-5.813389270103693,-0.043849087251059106,-0.020783519383515716
-5.773778002914339,-0.09283071904969542,-0.010212041943079292
-5.738836601540083,-0.09999663339672839,-0.003005192034308754
-5.716739973629217,-0.09999694119344317,0.008050278099456723
-5.706281232872704,-0.09999941116995356,0.026670578611081408
-5.69921257074793,-0.09999988919782181,0.05034412238824474
-5.689223633873708,-0.09999913151184645,0.060919625473811766
-5.679231177306811,-0.09999869508162373,0.07827475659916414
-5.667340013569509,-0.09999970792044885,0.09255589725034917
-5.649044710329431,-0.09999980119244448,0.09999452728054835
-5.631325127871014,-0.09999681516250294,0.09999353490003351
-5.615410209112339,-0.049608427555438706,0.09999341966469
-5.595399651280043,0.01112411284867088,0.09025063973240183
-5.582175647159225,0.06624300773268924,0.07354862738403412
-5.578914319382314,0.09999360359103075,0.06166799386441475
-5.589328909969736,0.09999887347211664,0.04807118647126412
-5.600418914605293,0.09999942814907643,0.03133143931782507
-5.607129393387238,0.09999997405928117,0.012064513118640381
-5.609666013178168,0.09999932760921737,-0.00626052669569795
-5.614192073040384,0.0999996820661663,-0.009234676239822765
-5.636529569154666,0.09999993091822074,-0.019014834399926718
-5.669569178697019,0.09999988416473174,-0.02681892680887627
-5.7082212077303645,0.09999997127420886,-0.0314667236268885
-5.745250103802879,0.09999949567174704,-0.034612591101472696
-5.777299739945983,0.09999998176824776,-0.036770220120636556
-5.801944334817952,0.09999976156990557,-0.0378590765441815
-5.816585669421888,0.09999726357168602,-0.03706397348085316
-5.818058758960863,0.030190377777534704,-0.0343563587271378
-5.8012942340555576,-0.0316913727077339,-0.02471411376515738
-5.773620946035898,-0.08121630333209336,-0.014942699646826072
-5.749163066194291,-0.09999502175107634,-0.007734949953662266
-5.738843374228509,-0.09999914063397308,0.00246173372539472
-5.740534379143855,-0.09999939538691711,0.018636841208207414
-5.747023673016434,-0.09999984351553093,0.040810807525734474
-5.747959175468915,-0.09999973418709057,0.05169687107877276
-5.743481198010929,-0.09999943612038792,0.06932444593287548
-5.731967906019184,-0.09999970551178815,0.08396185265833285
-5.710378077515079,-0.09999947546435198,0.0934608346767337
-5.686448189992108,-0.09999535656475328,0.09750137602551152
-5.666675556590247,-0.07071310214188226,0.09572857927981192
-5.649699118890773,-0.008502744345276703,0.08675995021553734
-5.629622200338208,0.05304239721327512,0.07219957669638813
-5.618367515071551,0.09999587322893633,0.0570453091256821
-5.626888944360263,0.09999984418431117,0.04512453904881602
-5.640248600085102,0.09999852406296461,0.03223604931244225
-5.650597763556464,0.09999926705890716,0.014505064901801491
-5.65523612721733,0.09999967057870732,-0.003981232610014644
-5.659802606615731,0.09999980840670643,-0.006966844162988779
-5.679127228486792,0.09999998122035492,-0.01667925036931036
-5.708563778718781,0.0999999668777804,-0.024125458148503056
-5.742885652449965,0.09999938340867816,-0.02863598153925963
-5.774876744993544,0.09999970836859304,-0.03196660837831055
-5.802072665003535,0.0999999173489487,-0.034475562477899305
-5.822439107864731,0.09999973282360429,-0.03621641965487402
-5.833892050362646,0.09999874645733757,-0.036417565214265334
-5.836153693611494,0.055113683182901205,-0.03498957532039814
-5.824228081864973,-0.012186743319790454,-0.0283312001357972
-5.798390690839523,-0.06871741629131811,-0.01980000893363869
-5.774934783072645,-0.09999905397419365,-0.010835262367938593
-5.7637764527741,-0.09999977451840857,-0.0025106474894338697
-5.7665186488704725,-0.09999892225991042,0.010071384514100626
-5.7783882888737,-0.09999994312366221,0.03004446781889284
-5.78716222024842,-0.09999838992395958,0.04947534758720051
-5.785530495458396,-0.09999890252177401,0.061329235020693006
-5.774783899515853,-0.09999896387890625,0.07680109552554604
-5.755050526555169,-0.09999910101902564,0.08869914324634741
-5.727939318850907,-0.09999754728631059,0.09487316327905078
-5.704687173416324,-0.09639008418885676,0.09551423006942741
-5.683868279589407,-0.032283015902171745,0.08985383865058291
-5.660713681921501,0.026810723376076376,0.07616229006459935
-5.645042168701802,0.08175236450213597,0.06067850658870219
-5.645149833977759,0.09999548885773171,0.049715516974748686
-5.655529128198364,0.09999939088088237,0.03702195640265162
-5.665803897812379,0.09999888749928804,0.020732638472964027
-5.671840541422037,0.09999948897255978,0.0027590884655369035
-5.67706312844666,0.09999980587215065,-0.0063947458624946645
-5.688751437360064,0.09999994570486587,-0.013609437599652148
-5.713730569024388,0.09999971037805581,-0.020985259128631365
-5.744789980217838,0.09999992606640618,-0.0270011746608704
-5.77540236428336,0.09999985644937467,-0.030845005770719112
-5.800862149318584,0.0999997753104717,-0.033676872824567675
-5.819579189857757,0.09999950842123284,-0.035993302200498005
-5.830554982053522,0.09999748779621698,-0.037217367215340594
-5.833867548746045,0.08658136341714913,-0.03652873511636699
-5.825040172321415,0.01175749621989955,-0.03314192585572715
-5.80238610062285,-0.046009732857418245,-0.02393028638200362
-5.776047029018493,-0.09156055833133586,-0.015065399015620427
-5.759719659275322,-0.09999956940634955,-0.008409780806133365
-5.7589328621427125,-0.09999833225713407,0.0021732596158848087
-5.770140104853443,-0.0999989921397396,0.019916175378811
-5.782040822044893,-0.09999826298461145,0.042497064007506274
-5.785242911026058,-0.09999981189973847,0.052692348146823116
-5.779577803446844,-0.09999952367496637,0.06957047700621555
-5.764487214766994,-0.09999937164402307,0.08343868867425973
-5.738873539830221,-0.09999992620684699,0.092106840982451
-5.712645205062924,-0.09999929578184195,0.09522537393871865
-5.6909618272066105,-0.059842540180715276,0.09248367914402315
-5.6679296318974925,0.0013598300258816887,0.08236402690692375
-5.6510564073693,0.05667175344860991,0.06685913551838926
-5.641095475057874,0.0999933730908572,0.054699010778471065
-5.6486082401479765,0.09999987092779432,0.04226289582814658
-5.66007629811655,0.09999944946511753,0.02822598536918724
-5.668338556617316,0.09999966555873148,0.010672871125345358
-5.673224801019962,0.09999972878377479,-0.006580490553415802
-5.678436822099644,0.09999992687781915,-0.008904181284195489
-5.699017208660412,0.09999969042237199,-0.017892647390825814
-5.72724062138618,0.09999984411749475,-0.025049562940460148
-5.758391893788052,0.09999987533677172,-0.029459537783371945
-5.785542861795893,0.09999993067452603,-0.0327666239006223
-5.806893398427528,0.09999986946713751,-0.03538956054071112
-5.821389495803471,0.09999959708533858,-0.03718649676203872
-5.827930231718752,0.09999934701232074,-0.03735128933956158
-5.8252950770174055,0.041504418014641414,-0.035693484365693404
-5.809682087976838,-0.022267755354623043,-0.027916451623859688
-5.782204066154109,-0.0774849847064529,-0.019776242706162135
-5.761365613310971,-0.09999109238840898,-0.011100004168794086
-5.753741717792349,-0.09999892049678799,-0.0023137930219151105
-5.759943359108769,-0.09999861231236264,0.011465471056659453
-5.773506576070851,-0.09999984775347744,0.032366066291119086
-5.782107876100196,-0.0999999138632073,0.04984660675970882
-5.780434586628952,-0.09999880058151198,0.06274638909864559
-5.769531019341845,-0.09999960324411249,0.07808614093919533
-5.749087223933293,-0.09999935853759193,0.08925434911493829
-5.722820735800825,-0.09999991970879743,0.09491028592223451
-5.7012340569862765,-0.0887977653038433,0.09485931598112494
-5.68225791125628,-0.024653892147023872,0.08814609324674753
-5.660674700771996,0.03554987006574221,0.0741894889891171
-5.645621082700488,0.09124188260772371,0.05888964559202492
-5.648892405217558,0.09999829619502996,0.04766639289572664
-5.660390711825801,0.09999944490238286,0.03550915407087459
-5.670776807521434,0.09999893487804695,0.018883303324103786
-5.676377287166523,0.0999997553595922,0.0006055679534185866
-5.681436461371839,0.09999986024950076,-0.005520201223831347
-5.695637356199576,0.09999973443514958,-0.014677843467701271
-5.7216393399144865,0.09999993083397729,-0.021866478491236116
-5.753075742505114,0.0999995977592935,-0.027436472510637404
-5.7830054152954675,0.09999930952847547,-0.031315802191046516
-5.807764567760591,0.09999975129466923,-0.03417162968042685
-5.825954486879189,0.09999973559430897,-0.0365110785735332
-5.836479070441191,0.0999999205024432,-0.03747657799018278
-5.839312380478109,0.07605679480250473,-0.03670046815981373
-5.829627834334164,0.00347925561128715,-0.032265441986254154
-5.806432098920477,-0.054206347223513376,-0.023268948965765444
-5.7813802387370545,-0.09899817672149422,-0.014302412324078797
-5.768345103927399,-0.09999967750738491,-0.0067816624656610635
-5.7696567948233195,-0.09999980924602966,0.0041221716834832075
-5.782814288355821,-0.09999838686207163,0.02280718872652851
-5.794604095200558,-0.09999912238511,0.046105333173027285
-5.796964628203834,-0.09999950200064443,0.05592433416447214
-5.790279076100292,-0.0999989842506587,0.07247776080261832
-5.775006337204917,-0.09999982109579192,0.0858177125548679
-5.7503284146524445,-0.09999800372995886,0.09371370169156838
-5.726691012663959,-0.0999993122635589,0.09605326979618874
-5.707098672811426,-0.050180182050781445,0.09278201929005636
-5.6847644413691105,0.010385843533780522,0.08077605997788277
-5.669689842533597,0.06535938813645775,0.06513442606457338
-5.66423496408435,0.09999986189937567,0.053785239942704274
-5.672914484804559,0.09999847037695349,0.04105364827715803
-5.6835689596284364,0.099999974074655,0.02586189975657168
-5.691046666908992,0.09999908042778463,0.008105730258415203
-5.695704635877177,0.0999998175480122,-0.00868392845736842
-5.701983502014287,0.09999970479958441,-0.010403715769876073
-5.723959764506179,0.09999983531844171,-0.019039625452369046
-5.753149744860706,0.09999946238002877,-0.026051871317322655
-5.784318844094606,0.09999982640894467,-0.03033934231755586
-5.810921001108005,0.09999960385251327,-0.03353167451716686
-5.831278331440583,0.0999991628977195,-0.03606239589053762
-5.844594309678774,0.0999998135890806,-0.03769938753693893
-5.8499163680173485,0.09999935778332118,-0.037571378128518323
-5.844667165972269,0.028895709901298146,-0.035562202269922065
-5.824942653659575,-0.031801710441997415,-0.026536244764891383
-5.797478115472698,-0.08124766804219241,-0.0176340825628144
-5.776471441292128,-0.09999742327551825,-0.010866360587354594
-5.771082090975398,-0.09999950221992013,-0.0010387893768019256
-5.778306900410593,-0.0999991584772778,0.014683302956114566
-5.790214936375208,-0.0999995367100144,0.036666377852364415
-5.796731512522281,-0.09999953004392734,0.05082170209280532
-5.793508137013057,-0.09999996669128228,0.06645273410279284
-5.781075043685353,-0.09999962318451369,0.08091717151507685
-5.758518067209395,-0.09999795256172607,0.09128151285946419
-5.7324641732036925,-0.09999973897472,0.09602619971605662
-5.711188388211353,-0.07687873629632344,0.09492210451053287
-5.692571392456612,-0.013789246735699274,0.08670370140089602
-5.670919915363543,0.04752137604542704,0.0724825085681882
-5.656313292423844,0.09998590319738286,0.0572700648865167
-5.662113906973429,0.09999808345041743,0.04553983803131707
-5.673645302834826,0.09999943676633817,0.033278250774533745
-5.68279224870547,0.09999898925812348,0.015940564697131017
-5.686716153773436,0.09999966830608824,-0.0026618908072061666
-5.690197023524666,0.0999998498287823,-0.006405006210556662
-5.707014922211944,0.09999994359975975,-0.016084442199074563
-5.7338914310281215,0.09999988338844533,-0.023567231559028023
-5.76520884794869,0.09999966048529203,-0.028440767728216854
-5.793702419581247,0.09999991551381268,-0.0321117016965814
-5.816912673762429,0.09999994184608889,-0.03487735761316973
-5.8333549127382485,0.09999964777317225,-0.0369580499080602
-5.841584079923672,0.09999936072554698,-0.037500829840188106
-5.841750797862682,0.06083213193106695,-0.03636894821395095
-5.828766096138682,-0.008189404833037513,-0.03035314510200957
-5.802651990276751,-0.06525698975196179,-0.0217013177230132
-5.778348601717879,-0.09998159142787967,-0.01270263606062264
-5.7667139953559845,-0.09999979613530924,-0.004576846763229662
-5.769320007939334,-0.09999990514875853,0.007636739375132405
-5.782517515748828,-0.09999906371322498,0.027440215200045404
-5.792784964915773,-0.09999946707951018,0.05077787312107024
-5.792948640168609,-0.09999898627752547,0.05981879618466478
-5.78376712504732,-0.09999988299972296,0.0758350176215588
-5.766171183340333,-0.09999917786586064,0.08827208724319163
-5.7406376390753415,-0.09999942904596858,0.09516031580058532
-5.71837674477901,-0.09994760175766379,0.0963336186245977
-5.698860812809183,-0.036981063846741685,0.09173696805256867
-5.676225066020607,0.02233843592077373,0.07806689373728003
-5.661286643300948,0.07751726697422338,0.0625521965162342
-5.660448609098312,0.09999975324849744,0.05161876731775848
-5.6706576100754456,0.09999813618972109,0.038863062451115565
-5.68102179982737,0.09999912637547198,0.022601740279903214
-5.687978079518679,0.09999957766240508,0.004554485968454047
-5.69287160243742,0.09999985474207838,-0.009641107982066379
-5.7021135357054975,0.09999979924987036,-0.01255967896541355
-5.7258912709844925,0.09999978290678954,-0.02067702390857674
-5.756145068506698,0.0999999740933952,-0.027283460707437843
-5.786829619824636,0.09999994762346108,-0.03139866748336176
-5.812425397744631,0.09999983053772407,-0.034428620781426264
-5.831321646773233,0.09999938771368956,-0.03683943209362089
-5.84298966585957,0.09999929320453871,-0.03821882547195357
-5.846904229073107,0.0911421932494886,-0.03762979383795276
-5.838890662958563,0.01455881356577969,-0.03454413930944395
-5.816794727779122,-0.04383232093076929,-0.024995181649421286
-5.789969045932514,-0.09031674258924477,-0.015912139019933443
-5.7724277409474185,-0.09999843846484506,-0.009284766120433371
-5.770577096524135,-0.09999878574412721,0.001310743105271182
-5.780791917963213,-0.09999893433556155,0.019023787523452962
-5.792587120120732,-0.0999991800338231,0.041780580140853535
-5.796218649386416,-0.09999985027459381,0.05235197127961162
-5.791604013309628,-0.09999960095917745,0.06951947338200733
-5.7780137739264275,-0.09999963357879811,0.08369906187208626
-5.753936443639733,-0.09999951285338116,0.09266424531316426
-5.72895853661942,-0.09999609131262131,0.09616119307277954
-5.708672924932862,-0.06263660478761007,0.09376113716848437
-5.688452986052423,-0.0006603967089505451,0.08365445418991711
-5.670959114710399,0.05726551117271451,0.06853272652159291
-5.661044777853504,0.09999430961541067,0.05515776015448184
-5.669168794245196,0.0999998899003113,0.04309040303088868
-5.681064341976102,0.09999933508365,0.029375146660764465
-5.689710486959076,0.09999894146772292,0.011665418084744757
-5.694197909377514,0.09999985689739284,-0.0059622492340728915
-5.69920405229314,0.0999994660977371,-0.008419300920784897
-5.719169584263098,0.09999950519060312,-0.01764306481226359
-5.747469252770836,0.0999996858815177,-0.024914543036419514
-5.778971822382298,0.09999981099281835,-0.029452075707769417
-5.806669272960389,0.09999998248697066,-0.03286002235426768
-5.828684181956458,0.09999916501938294,-0.03555881927631661
-5.843787251003703,0.0999999222249501,-0.03741309623333635
-5.850736797338386,0.09999606776763868,-0.03761500521831653
-5.848486624961414,0.04340004695904578,-0.0360080541942392
-5.833149123601079,-0.021310183982786748,-0.02833736650569566
-5.8051968590041,-0.07758328569087419,-0.020111878072984552
-5.783624600758157,-0.09999966952730802,-0.011109531417204735
-5.774970695574763,-0.09999841013063546,-0.0023480168831005142
-5.780397110690537,-0.09999922080422981,0.011418930060050632
-5.793420923400294,-0.09999982802708847,0.03240015975322654
-5.80182468448354,-0.09999914022777534,0.050046811879323284
-5.800083879381985,-0.09999863933015966,0.0630813328888239
-5.789273681681619,-0.09999910522524681,0.07851750251351437
-5.769144589837078,-0.09999968441870481,0.08978221155558791
-5.743181478009484,-0.09999815793819572,0.0953705023733599
-5.721992330326753,-0.08935708873961781,0.0952884538856691
-5.703317745948378,-0.024879934194391967,0.08870593438829417
-5.681885339898768,0.035572795736417494,0.07456885994674783
-5.666895898968374,0.09149486981916923,0.05912992931001949
-5.67032850400896,0.09999827712283267,0.04786040942101489
-5.681815912410334,0.09999913912385147,0.035675741781519464
-5.692031532084386,0.09999997621341472,0.01895708105061151
-5.697372488631281,0.09999934309406067,0.0006340625158386316
-5.7022851621043715,0.09999973208123582,-0.005500931426293655
-5.716516257628923,0.09999967982385882,-0.014640819653581404
-5.742632551481197,0.09999954570502785,-0.021819537694657803
-5.774131334454926,0.09999956431521961,-0.027389468764633263
-5.803946017043562,0.09999991530245396,-0.03128202053275805
-5.828338899822171,0.09999966491016414,-0.03415792301582804
-5.845895067957872,0.0999999065516059,-0.03653017195211222
-5.85544824518661,0.09999884459837292,-0.03751406092062641
-5.8572522879023605,0.07535591274781404,-0.03677172716980487
-5.846315924924014,0.0026463816767286524,-0.032286158307684415
-5.821971726964306,-0.05495879203907708,-0.023304789884909707
-5.79599553125412,-0.09943237562639148,-0.014339230315749905
-5.7822561382001085,-0.09999966699672236,-0.006774946611874864
-5.783025673005679,-0.09999953243336487,0.004208522944182832
-5.795842115840222,-0.09999890827595476,0.023023839157569018
-5.8073321999144625,-0.09999831313395968,0.04640845831656114
-5.809269358680494,-0.09999962557832622,0.05622867825488849
-5.801924416730109,-0.09999978383873788,0.07277460356315951
-5.785874113434815,-0.09999977358297893,0.08607191451014097
-5.760442730315161,-0.09999988298659006,0.09391096488434883
-5.736280118092123,-0.09999934143072832,0.0961591014338897
-5.716048930551914,-0.048654948553917235,0.09276182462019632
-5.692853716671358,0.011777121835124978,0.080516741356312
-5.677267133576494,0.06656457608348608,0.06488968221241664
-5.672156268109516,0.09999840465345865,0.05368006004827789
-5.680846334361679,0.09999784709213363,0.04084330033641629
-5.69114943852286,0.09999997621127961,0.02535034387755236
-5.698481755987445,0.09999917398211486,0.007620718269498775
-5.703093359970155,0.0999994638693762,-0.00893325774935373
-5.709697252877177,0.09999992977780106,-0.010787558514801657
-5.7318111911266145,0.09999974556887171,-0.019316317141845774
-5.761019513100686,0.09999960699261104,-0.026316212350180074
-5.791887025977554,0.09999982068269239,-0.03058430488357472
-5.81793396756925,0.09999991671412364,-0.033778830178437386
-5.837487520294511,0.09999923798801341,-0.03630938328975646
-5.8498514270749045,0.09999940770444049,-0.03792460837407712
-5.854241104879994,0.0999991790954464,-0.03775582351335777
-5.847856024475691,0.026236802700280698,-0.03567307784914374
-5.827070117116689,-0.033793540785748394,-0.026392243331308563
-5.79909321019583,-0.08264052939993237,-0.017463898824719905
-5.777989320085653,-0.0999972685164696,-0.01091081653762128
-5.772853532577372,-0.09999950428020057,-0.0009348354448512724
-5.780254574705233,-0.0999994017546777,0.015144695724287892
-5.792081397937843,-0.09999947106764175,0.0372694348672579
-5.798226582679962,-0.09999937467430266,0.050851549847884724
-5.794587804238384,-0.099998810386495,0.06686903959436297
-5.781758968270724,-0.09999928267506591,0.0812189972881833
-5.758706100544524,-0.0999994756032292,0.09143517431441171
-5.732521143270748,-0.09999871638024513,0.09600070463371861
-5.711257298759543,-0.07469765159061163,0.09470144784784662
-5.692716608552934,-0.011702354837806477,0.08618156338035435
-5.671166278281254,0.04986384882969855,0.07192719300780061
-5.6574062592194245,0.0999827113175599,0.05673055937782225
-5.6637828969334665,0.09999855824897999,0.04510155168778167
-5.675668460886108,0.0999992875592753,0.032667496451473904
-5.6850803404382875,0.09999997323905319,0.01523440750450818
-5.689301419423894,0.09999959951834494,-0.00325508720985107
-5.693269188672903,0.09999982982442575,-0.006838860102682094
-5.710608113065125,0.09999984783294011,-0.01644671918277603
-5.7378399526411075,0.0999999359713483,-0.02388784125075198
-5.76925003227719,0.09999990392507606,-0.02875517449250068
-5.7976883361735,0.09999974838648468,-0.03242878613514228
-5.820782200775704,0.09999970900603183,-0.03522457514279844
-5.8371240470425585,0.09999951820388837,-0.037315196136878476
-5.845347471125725,0.09999916468391294,-0.03787258534483799
-5.845435320645187,0.05828830826525638,-0.036612954803145935
-5.832415480664922,-0.010180943796267864,-0.030361553139361664
-5.8063779990413344,-0.06719746744073263,-0.021731571281294167
-5.782845656395356,-0.09999916021304892,-0.012687525568155682
-5.772012042226336,-0.09999977102280388,-0.004432980209415488
-5.775445348859294,-0.09999724430248713,0.008051927952042095
-5.789055548071236,-0.09999853859144028,0.028113610584766906
-5.799331206010253,-0.09999861940811354,0.05148975391451833
-5.799257670971271,-0.09999919736817615,0.06043082482791681
-5.7897453860622115,-0.09999989547001495,0.07638755706124492
-5.771863395923808,-0.09999835807653108,0.08866556103293279
-5.7463904116408875,-0.09999973024783267,0.09538842149036292
-5.7245917675154825,-0.09924697429456583,0.09633305592459201
-5.705442079339431,-0.03482345794032326,0.09135621393727515
-5.683236095765769,0.02457334033592197,0.0776500244199614
-5.668646432003097,0.07999221439772955,0.0620894599194342
-5.668877814739662,0.09999971531371682,0.05114819264598447
-5.6795674112666035,0.09999886709215394,0.03845605189917052
-5.690096619301454,0.09999983101499733,0.022083827232077368
-5.696686310103338,0.09999963145682923,0.003944498768364139
-5.701927534155684,0.09999970629996599,-0.008053730661523407
-5.712200839745119,0.09999991603847366,-0.013069600604588479
-5.736535754958827,0.09999975743668929,-0.020906503179959214
-5.767076909604527,0.09999953214832992,-0.027429687534012703
-5.797784001237379,0.09999978724137412,-0.03149500156546705
-5.823315100649314,0.09999979993047449,-0.034591658657611025
-5.842129086959092,0.09999963884965159,-0.03702318832902734
-5.853512436193413,0.09999908396180648,-0.038397576531058006
-5.857204574393446,0.088907230836876,-0.037784206176069264
-5.848721128252438,0.012785473559424497,-0.034501293095799905
-5.826254924344116,-0.04551566808426093,-0.02502251257187464
-5.7994772616503365,-0.0917142685464881,-0.01591131399904714
-5.782541791733081,-0.09999895033900975,-0.009160954758956992
